Customer,Standard,Destination,POS Receive Date,POS Delivery Date,Time Differences,Model/Type,Modification,Other,Receive Year,Delivery Year
SUOMY MOTOSPORT,E2205,ITALY,2017-05-05,2017-05-06,1 days 00:00:00.000000000,KYT THUNDER FLASH,no,5,2017,2017
SUOMY MOTOSPORT,E2205,ITALY,2017-05-05,2017-05-06,1 days 00:00:00.000000000,KYT THUNDER FLASH,no,5,2017,2017
SUOMY MOTOSPORT,E2205,ITALY,2017-05-05,2017-05-06,1 days 00:00:00.000000000,KYT THUNDER FLASH,no,5,2017,2017
SUOMY MOTOSPORT,E2205,ITALY,2017-05-05,2017-05-06,1 days 00:00:00.000000000,KYT THUNDER FLASH,no,5,2017,2017
SUOMY MOTOSPORT,E2205,ITALY,2017-05-05,2017-05-06,1 days 00:00:00.000000000,KYT THUNDER FLASH,no,5,2017,2017
SUOMY MOTOSPORT,E2205,ITALY,2017-05-05,2017-05-06,1 days 00:00:00.000000000,KYT THUNDER FLASH,no,5,2017,2017
SUOMY MOTOSPORT,E2205,ITALY,2017-05-05,2017-05-06,1 days 00:00:00.000000000,KYT THUNDER FLASH,no,5,2017,2017
SUOMY MOTOSPORT,E2205,ITALY,2017-05-08,2017-05-09,1 days 00:00:00.000000000,MR JUMP,no,5,2017,2017
SUOMY MOTOSPORT,E2205,ITALY,2017-05-08,2017-05-09,1 days 00:00:00.000000000,MR JUMP,no,5,2017,2017
SUOMY MOTOSPORT,E2205,ITALY,2017-05-08,2017-05-09,1 days 00:00:00.000000000,MR JUMP,no,5,2017,2017
SUOMY MOTOSPORT,E2205,ITALY,2017-05-08,2017-05-09,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,5,2017,2017
SUOMY MOTOSPORT,E2205,ITALY,2017-09-22,2017-09-23,1 days 00:00:00.000000000,ALPHA,no,5,2017,2017
SUOMY MOTOSPORT,E2205,ITALY,2018-02-06,2018-02-07,1 days 00:00:00.000000000,APEX,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-02-06,2018-02-07,1 days 00:00:00.000000000,APEX,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-02-06,2018-02-07,1 days 00:00:00.000000000,MR JUMP,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-02-06,2018-02-07,1 days 00:00:00.000000000,MR JUMP,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-02-06,2018-02-07,1 days 00:00:00.000000000,MR JUMP,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-02-06,2018-02-07,1 days 00:00:00.000000000,KYT NFR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-03-02,2018-03-03,1 days 00:00:00.000000000,MR JUMP,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-03-02,2018-03-03,1 days 00:00:00.000000000,MR JUMP,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-04-30,2018-05-01,1 days 00:00:00.000000000,SR SPORT,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-04-30,2018-05-01,1 days 00:00:00.000000000,MR JUMP,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-04-30,2018-05-01,1 days 00:00:00.000000000,MR JUMP,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-04-30,2018-05-01,1 days 00:00:00.000000000,MR JUMP,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-04-30,2018-05-01,1 days 00:00:00.000000000,MR JUMP,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-04-30,2018-05-01,1 days 00:00:00.000000000,MR JUMP,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-04-30,2018-05-01,1 days 00:00:00.000000000,MR JUMP,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-04-30,2018-05-01,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,SR SPORT,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,APEX,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,HELLO,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,HELLO,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,MX TOURER,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,MX TOURER,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,MX TOURER,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,MX TOURER,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,MX TOURER,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,ALPHA,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,ALPHA,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,MR JUMP,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,ROKK,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,SPEED STARS,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,SPEED STARS,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,KYT COUGAR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,KYT CONVAIR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,KYT CONVAIR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,KYT CONVAIR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,KYT FALCON,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,KYT FALCON,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,KYT FALCON,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,KYT FALCON,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,KYT FALCON,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,KYT NFR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,KYT NFR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,KYT THUNDER FLASH,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,KYT THUNDER FLASH,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,KYT THUNDER FLASH,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,KYT VOODO,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,KYT VOODO,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,KYT VOODO,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,KYT VENOM,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,KYT VENOM,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-03,2018-07-04,1 days 00:00:00.000000000,KYT VENOM,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,ALPHA,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,ALPHA,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,ALPHA,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,ALPHA,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,ALPHA,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,ALPHA,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,ALPHA,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,ALPHA,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,ALPHA,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,APEX,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,APEX,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,APEX,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,APEX,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,MX TOURER,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,MR JUMP,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,MR JUMP,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,MR JUMP,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,MR JUMP,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,MR JUMP,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,MR JUMP,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,MR JUMP,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,CITY TOUR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,CITY TOUR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,RUMBLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,RUMBLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,RUMBLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,RUMBLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,RUMBLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,RUMBLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,RUMBLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,RUMBLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,RUMBLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SPEC 1R,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SR SPORT,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SR SPORT,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SR SPORT,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SR SPORT,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SR SPORT,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SR SPORT,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SR SPORT,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SR SPORT,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SR SPORT,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SR SPORT,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SR SPORT,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SR SPORT,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SR SPORT,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SR SPORT,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SR SPORT,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SR SPORT,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,STELLAR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,STELLAR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,STELLAR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,STELLAR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,STELLAR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,STELLAR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,STELLAR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,STELLAR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,STELLAR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,STELLAR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,STELLAR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,STELLAR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SPEED STARS,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SPEED STARS,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SPEED STARS,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SPEED STARS,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SPEED STARS,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SPEED STARS,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SPEED STARS,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SPEED STARS,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SPEED STARS,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SPEED STARS,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,SPEED STARS,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT CONVAIR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT CONVAIR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT CROSS OVER,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT CROSS OVER,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT CROSS OVER,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT CROSS OVER,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT CROSS OVER,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT FALCON,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT FALCON,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT FALCON,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT FALCON,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT FALCON,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT KR 1,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT KR 1,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT KR 1,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT NFR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT NFR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT NFR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT NFR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT THUNDER FLASH,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT VENOM,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT VENOM,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-18,2018-08-01,14 days 00:00:00.000000000,SUOMY,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-07-18,2018-08-01,14 days 00:00:00.000000000,KYT,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-08-02,2018-08-03,1 days 00:00:00.000000000,APEX,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-09-06,2018-09-07,1 days 00:00:00.000000000,VENTURA,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-09-06,2018-09-07,1 days 00:00:00.000000000,NOMAD,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-09-06,2018-09-07,1 days 00:00:00.000000000,APEX,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-09-06,2018-09-07,1 days 00:00:00.000000000,APEX,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-09-06,2018-09-07,1 days 00:00:00.000000000,MR JUMP,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-09-06,2018-09-07,1 days 00:00:00.000000000,KYT COUGAR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-09-06,2018-09-07,1 days 00:00:00.000000000,KYT COUGAR,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-09-06,2018-09-07,1 days 00:00:00.000000000,KYT FALCON,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-09-06,2018-09-07,1 days 00:00:00.000000000,KYT HELLCAT,no,5,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-02-14,2018-02-15,1 days 00:00:00.000000000,SR SPORT,no,6,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-02-14,2018-02-15,1 days 00:00:00.000000000,ALPHA,no,6,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-09-06,2018-09-07,1 days 00:00:00.000000000,SPEC 1R,no,6,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-05-15,2018-05-16,1 days 00:00:00.000000000,SUOMY,no,7,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-09-06,2018-09-07,1 days 00:00:00.000000000,APEX,no,7,2018,2018
SUOMY MOTOSPORT,E2205,USA,2017-02-17,2017-02-18,1 days 00:00:00.000000000,MR JUMP,no,8,2017,2017
SUOMY MOTOSPORT,E2205,ITALY,2018-07-06,2018-07-07,1 days 00:00:00.000000000,KYT STRIKE EAGLE,no,8,2018,2018
SUOMY MOTOSPORT,E2205,ITALY,2018-09-06,2018-09-07,1 days 00:00:00.000000000,APEX,no,8,2018,2018
SUOMY MOTOSPORT,E2205,USA,2017-02-17,2017-02-18,1 days 00:00:00.000000000,S1R/EXCEL/APEX,no,10,2017,2017
SUOMY MOTOSPORT,E2205,USA,2017-02-17,2017-02-18,1 days 00:00:00.000000000,MR JUMP,no,10,2017,2017
SUOMY MOTOSPORT,E2205,USA,2017-02-17,2017-02-18,1 days 00:00:00.000000000,MR JUMP,no,10,2017,2017
SUOMY MOTOSPORT,E2205,ITALY,2017-03-06,2017-03-07,1 days 00:00:00.000000000,APEX,no,10,2017,2017
