Customer,Destination,Time Differences,Modification,XXS,XS (48),XS/S,S(50),M(52),L(54),XL(56),XXL,3XL,4XL,S/M,L/XL,Total Helmet,Receive Year,Delivery Year,Category
AMR INDUSTRY,THAILAND,1,no,0,0,0,4,4,4,4,4,0,0,0,0,20,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,4,4,4,4,4,0,0,0,0,20,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,4,4,4,4,4,0,0,0,0,20,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,4,4,4,4,4,0,0,0,0,20,2017,2017,3
AMR INDUSTRY,THAILAND,29,no,0,0,0,4,8,4,2,0,0,0,0,0,18,2016,2016,3
AMR INDUSTRY,THAILAND,29,no,0,0,0,3,8,5,2,0,0,0,0,0,18,2016,2016,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,6,6,6,0,0,0,0,0,18,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,4,4,4,4,0,0,0,0,16,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,1,3,4,4,4,0,0,0,0,16,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,4,4,4,4,0,0,0,0,16,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,1,3,4,4,4,0,0,0,0,16,2017,2017,3
AMR INDUSTRY,THAILAND,29,no,0,0,0,3,6,4,2,0,0,0,0,0,15,2016,2016,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,6,0,0,6,3,0,0,0,0,15,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,6,0,0,6,3,0,0,0,0,15,2017,2017,3
AMR INDUSTRY,THAILAND,29,no,0,0,0,3,5,4,2,0,0,0,0,0,14,2016,2016,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,2,3,3,3,3,0,0,0,0,14,2017,2017,3
AMR INDUSTRY,THAILAND,29,no,0,1,0,4,4,4,0,0,0,0,0,0,13,2016,2016,3
AMR INDUSTRY,THAILAND,29,no,0,0,0,3,4,4,2,0,0,0,0,0,13,2016,2016,3
AMR INDUSTRY,THAILAND,29,no,0,1,0,3,5,4,0,0,0,0,0,0,13,2016,2016,3
AMR INDUSTRY,THAILAND,29,no,0,0,0,1,5,4,2,0,0,0,0,0,12,2016,2016,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,5,5,2,0,0,0,0,0,0,12,2017,2017,3
AMR INDUSTRY,THAILAND,29,no,0,0,0,1,5,4,1,0,0,0,0,0,11,2016,2016,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,2,2,2,2,2,0,0,0,0,10,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,2,2,2,2,2,0,0,0,0,10,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,2,3,3,2,0,0,0,0,10,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,2,3,3,2,0,0,0,0,10,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,2,3,3,2,0,0,0,0,10,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,2,2,2,2,2,0,0,0,0,10,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,2,2,2,2,2,0,0,0,0,10,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,2,3,3,2,0,0,0,0,10,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,2,3,3,2,0,0,0,0,10,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,2,3,3,2,0,0,0,0,10,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,6,0,0,0,2,0,0,0,0,8,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,6,0,0,0,2,0,0,0,0,8,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,2,2,2,2,0,0,0,0,8,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,6,0,0,0,2,0,0,0,0,8,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,6,0,0,0,2,0,0,0,0,8,2017,2017,3
AMR INDUSTRY,THAILAND,29,no,0,0,0,1,3,2,1,0,0,0,0,0,7,2016,2016,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,3,0,0,2,2,0,0,0,0,7,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,3,0,0,2,2,0,0,0,0,7,2017,2017,3
AMR INDUSTRY,THAILAND,29,no,0,1,0,1,2,2,0,0,0,0,0,0,6,2016,2016,3
AMR INDUSTRY,THAILAND,29,no,0,1,0,1,2,2,0,0,0,0,0,0,6,2016,2016,3
AMR INDUSTRY,THAILAND,29,no,0,1,0,1,3,1,0,0,0,0,0,0,6,2016,2016,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,6,0,0,0,0,0,0,0,0,6,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,3,0,0,0,3,0,0,0,0,6,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,3,0,0,0,3,0,0,0,0,6,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,0,0,6,0,0,0,0,0,6,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,6,0,0,0,0,0,0,0,0,6,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,3,0,0,0,3,0,0,0,0,6,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,3,0,0,0,3,0,0,0,0,6,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,0,0,6,0,0,0,0,0,6,2017,2017,3
AMR INDUSTRY,THAILAND,29,no,0,0,0,0,3,2,0,0,0,0,0,0,5,2016,2016,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,2,0,0,2,1,0,0,0,0,5,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,1,1,1,1,1,0,0,0,0,5,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,2,0,0,2,1,0,0,0,0,5,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,1,1,1,1,1,0,0,0,0,5,2017,2017,3
AMR INDUSTRY,THAILAND,29,no,0,0,0,1,2,1,0,0,0,0,0,0,4,2016,2016,3
AMR INDUSTRY,THAILAND,29,no,0,0,0,1,2,1,0,0,0,0,0,0,4,2016,2016,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,2,2,0,0,0,0,0,0,0,4,2017,2017,3
AMR INDUSTRY,THAILAND,29,no,0,1,0,1,1,0,0,0,0,0,0,0,3,2016,2016,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,1,1,0,1,0,0,0,0,3,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,0,1,1,1,0,0,0,0,3,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,0,1,1,1,0,0,0,0,3,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,0,1,1,1,0,0,0,0,3,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,0,1,1,1,0,0,0,0,3,2017,2017,3
AMR INDUSTRY,THAILAND,29,no,0,0,0,0,2,0,0,0,0,0,0,0,2,2016,2016,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,1,1,0,0,0,0,0,0,2,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,1,1,0,0,0,0,0,0,0,2,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,1,1,0,0,0,0,0,0,2,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,1,1,0,0,0,0,0,0,2,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,1,1,0,0,0,0,0,0,2,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,1,1,0,0,0,0,0,0,2,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,1,1,0,0,0,0,0,0,2,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,0,1,0,1,0,0,0,0,2,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,1,1,0,0,0,0,0,0,2,2017,2017,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,0,0,0,1,0,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,0,0,0,1,0,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,0,0,0,0,1,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,0,0,0,1,0,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,0,0,0,1,0,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,17,no,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,2016,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,2017,3
AMR INDUSTRY,THAILAND,1,no,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,10,25,25,10,0,0,0,0,0,70,2017,2017,0
ARGENTINA,ARGENTINA,1,no,0,0,0,3,10,10,5,0,0,0,0,0,28,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,3,10,10,5,0,0,0,0,0,28,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,3,10,10,5,0,0,0,0,0,28,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,3,10,10,5,0,0,0,0,0,28,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,2,5,4,2,0,0,0,0,0,13,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,2,5,4,2,0,0,0,0,0,13,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,2,5,4,2,0,0,0,0,0,13,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,2,5,4,2,0,0,0,0,0,13,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,1,3,3,1,0,0,0,0,0,8,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,1,3,3,1,0,0,0,0,0,8,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,1,3,3,1,0,0,0,0,0,8,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,1,3,3,1,0,0,0,0,0,8,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,1,3,3,1,0,0,0,0,0,8,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,1,3,3,1,0,0,0,0,0,8,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,1,3,3,1,0,0,0,0,0,8,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,1,3,3,1,0,0,0,0,0,8,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,1,3,3,1,0,0,0,0,0,8,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,1,3,3,1,0,0,0,0,0,8,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,1,3,3,1,0,0,0,0,0,8,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,1,3,3,1,0,0,0,0,0,8,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,1,3,3,1,0,0,0,0,0,8,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,1,3,3,1,0,0,0,0,0,8,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,1,3,3,1,0,0,0,0,0,8,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,1,3,3,1,0,0,0,0,0,8,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,1,3,3,1,0,0,0,0,0,8,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,1,3,3,1,0,0,0,0,0,8,2017,2017,3
ARGENTINA,ARGENTINA,1,no,0,0,0,1,3,3,1,0,0,0,0,0,8,2017,2017,3
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,360,150,0,0,0,0,0,510,2017,2017,1
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,360,150,0,0,0,0,0,510,2017,2017,1
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,500,0,0,0,0,0,0,500,2016,2016,1
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,500,0,0,0,0,0,0,500,2016,2016,1
FORTUNE,PHILIPPINES,29,no,0,0,0,0,0,500,0,0,0,0,0,0,500,2016,2016,1
FORTUNE,PHILIPPINES,29,no,0,0,0,0,0,500,0,0,0,0,0,0,500,2016,2016,1
FORTUNE,PHILIPPINES,29,no,0,0,0,0,0,500,0,0,0,0,0,0,500,2016,2016,1
FORTUNE,PHILIPPINES,29,no,0,0,0,0,0,500,0,0,0,0,0,0,500,2016,2016,1
FORTUNE,PHILIPPINES,4,no,0,0,0,0,0,180,180,0,0,0,0,0,360,2016,2016,1
FORTUNE,PHILIPPINES,15,no,0,0,0,0,0,180,180,0,0,0,0,0,360,2016,2016,1
FORTUNE,PHILIPPINES,29,no,0,0,0,0,0,300,0,0,0,0,0,0,300,2016,2016,1
FORTUNE,PHILIPPINES,29,no,0,0,0,0,0,300,0,0,0,0,0,0,300,2016,2016,1
FORTUNE,PHILIPPINES,15,no,0,0,0,0,0,150,150,0,0,0,0,0,300,2016,2016,1
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,180,120,0,0,0,0,0,300,2017,2017,1
FORTUNE,PHILIPPINES,4,no,0,0,0,0,0,144,144,0,0,0,0,0,288,2016,2016,1
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,180,90,0,0,0,0,0,270,2017,2017,1
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,180,90,0,0,0,0,0,270,2017,2017,1
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,258,0,0,0,0,0,0,258,2017,2017,1
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,258,0,0,0,0,0,0,258,2017,2017,1
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,180,60,0,0,0,0,0,240,2017,2017,1
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,180,60,0,0,0,0,0,240,2017,2017,1
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,212,0,0,0,0,0,0,212,2017,2017,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,210,0,0,0,0,0,0,210,2016,2016,0
FORTUNE,PHILIPPINES,4,no,0,0,0,0,0,210,0,0,0,0,0,0,210,2016,2016,0
FORTUNE,PHILIPPINES,15,no,0,0,0,0,0,180,0,0,0,0,0,0,180,2016,2016,0
FORTUNE,PHILIPPINES,15,no,0,0,0,0,0,90,90,0,0,0,0,0,180,2016,2016,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,180,0,0,0,0,0,0,180,2017,2017,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,120,60,0,0,0,0,0,180,2017,2017,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,180,0,0,0,0,0,0,180,2017,2017,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,0,0,0,180,0,0,0,180,2017,2017,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,180,0,0,0,0,0,0,180,2017,2017,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,180,0,0,0,0,0,0,180,2017,2017,0
FORTUNE,PHILIPPINES,29,no,0,0,0,0,0,174,0,0,0,0,0,0,174,2016,2016,0
FORTUNE,PHILIPPINES,29,no,0,0,0,0,0,174,0,0,0,0,0,0,174,2016,2016,0
FORTUNE,PHILIPPINES,29,no,0,0,0,0,0,174,0,0,0,0,0,0,174,2016,2016,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,120,48,0,0,0,0,0,168,2017,2017,0
FORTUNE,PHILIPPINES,29,no,0,0,0,0,0,0,150,0,0,0,0,0,150,2016,2016,0
FORTUNE,PHILIPPINES,4,no,0,0,0,0,0,150,0,0,0,0,0,0,150,2016,2016,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,150,0,0,0,0,0,0,150,2017,2017,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,150,0,0,0,0,0,0,150,2017,2017,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,150,0,0,0,0,0,0,150,2017,2017,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,150,0,0,0,0,0,0,150,2017,2017,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,150,0,0,0,0,0,0,150,2017,2017,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,120,0,0,0,0,0,0,120,2016,2016,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,120,0,0,0,0,0,0,120,2016,2016,0
FORTUNE,PHILIPPINES,10,no,0,0,0,0,0,120,0,0,0,0,0,0,120,2016,2016,0
FORTUNE,PHILIPPINES,4,no,0,0,0,0,0,120,0,0,0,0,0,0,120,2016,2016,0
FORTUNE,PHILIPPINES,4,no,0,0,0,0,0,120,0,0,0,0,0,0,120,2016,2016,0
FORTUNE,PHILIPPINES,4,no,0,0,0,0,0,120,0,0,0,0,0,0,120,2016,2016,0
FORTUNE,PHILIPPINES,15,no,0,0,0,0,0,120,0,0,0,0,0,0,120,2016,2016,0
FORTUNE,PHILIPPINES,15,no,0,0,0,0,0,120,0,0,0,0,0,0,120,2016,2016,0
FORTUNE,PHILIPPINES,15,no,0,0,0,0,0,120,0,0,0,0,0,0,120,2016,2016,0
FORTUNE,PHILIPPINES,15,no,0,0,0,0,0,120,0,0,0,0,0,0,120,2016,2016,0
FORTUNE,PHILIPPINES,15,no,0,0,0,0,0,120,0,0,0,0,0,0,120,2016,2016,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,120,0,0,0,0,0,0,120,2017,2017,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,120,0,0,0,0,0,0,120,2017,2017,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,120,0,0,0,0,0,0,120,2017,2017,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,120,0,0,0,0,0,0,120,2017,2017,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,120,0,0,0,0,0,0,120,2017,2017,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,120,0,0,0,0,0,0,120,2017,2017,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,0,0,0,120,0,0,0,120,2017,2017,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,120,0,0,0,0,0,0,120,2017,2017,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,120,0,0,0,0,0,0,120,2017,2017,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,120,0,0,0,0,0,0,120,2017,2017,0
FORTUNE,PHILIPPINES,29,no,0,0,0,0,0,102,0,0,0,0,0,0,102,2016,2016,0
FORTUNE,PHILIPPINES,29,no,0,0,0,0,0,102,0,0,0,0,0,0,102,2016,2016,0
FORTUNE,PHILIPPINES,29,no,0,0,0,0,0,102,0,0,0,0,0,0,102,2016,2016,0
FORTUNE,PHILIPPINES,29,no,0,0,0,0,0,102,0,0,0,0,0,0,102,2016,2016,0
FORTUNE,PHILIPPINES,29,no,0,0,0,0,0,0,102,0,0,0,0,0,102,2016,2016,0
FORTUNE,PHILIPPINES,29,no,0,0,0,0,0,100,0,0,0,0,0,0,100,2016,2016,0
FORTUNE,PHILIPPINES,29,no,0,0,0,0,0,100,0,0,0,0,0,0,100,2016,2016,0
FORTUNE,PHILIPPINES,29,no,0,0,0,0,0,50,50,0,0,0,0,0,100,2016,2016,0
FORTUNE,PHILIPPINES,4,no,0,0,0,0,0,48,48,0,0,0,0,0,96,2016,2016,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,96,0,0,0,0,0,0,96,2017,2017,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,96,0,0,0,0,0,0,96,2017,2017,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,90,0,0,0,0,0,0,90,2017,2017,0
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,90,0,0,0,0,0,0,90,2017,2017,0
FORTUNE,PHILIPPINES,10,no,0,0,0,0,0,84,0,0,0,0,0,0,84,2016,2016,0
FORTUNE,PHILIPPINES,10,no,0,0,0,0,0,84,0,0,0,0,0,0,84,2016,2016,0
FORTUNE,PHILIPPINES,15,no,0,0,0,0,0,36,36,0,0,0,0,0,72,2016,2016,0
FORTUNE,PHILIPPINES,14,no,0,0,0,0,0,36,36,0,0,0,0,0,72,2016,2016,0
FORTUNE,PHILIPPINES,14,no,0,0,0,0,0,36,36,0,0,0,0,0,72,2016,2016,0
FORTUNE,PHILIPPINES,15,no,0,0,0,0,0,60,0,0,0,0,0,0,60,2016,2016,3
FORTUNE,PHILIPPINES,15,no,0,0,0,0,0,60,0,0,0,0,0,0,60,2016,2016,3
FORTUNE,PHILIPPINES,15,no,0,0,0,0,0,24,36,0,0,0,0,0,60,2016,2016,3
FORTUNE,PHILIPPINES,15,no,0,0,0,0,0,24,36,0,0,0,0,0,60,2016,2016,3
FORTUNE,PHILIPPINES,15,no,0,0,0,0,0,24,36,0,0,0,0,0,60,2016,2016,3
FORTUNE,PHILIPPINES,15,no,0,0,0,0,0,24,36,0,0,0,0,0,60,2016,2016,3
FORTUNE,PHILIPPINES,15,no,0,0,0,0,0,24,36,0,0,0,0,0,60,2016,2016,3
FORTUNE,PHILIPPINES,15,no,0,0,0,0,0,60,0,0,0,0,0,0,60,2016,2016,3
FORTUNE,PHILIPPINES,15,no,0,0,0,0,0,24,36,0,0,0,0,0,60,2016,2016,3
FORTUNE,PHILIPPINES,15,no,0,0,0,0,0,24,36,0,0,0,0,0,60,2016,2016,3
FORTUNE,PHILIPPINES,15,no,0,0,0,0,0,60,0,0,0,0,0,0,60,2016,2016,3
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,60,0,0,0,0,0,0,60,2017,2017,3
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,60,0,0,0,0,0,0,60,2017,2017,3
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,60,0,0,0,0,0,0,60,2017,2017,3
FORTUNE,PHILIPPINES,1,no,0,0,0,0,0,0,0,0,60,0,0,0,60,2017,2017,3
