Customer,Standard,Destination,POS Receive Date,POS Delivery Date,Time Differences,Model/Type,Modification,XXS,XS (48),XS/S,S(50),M(52),L(54),XL(56),XXL,3XL,4XL,S/M,L/XL,Other,Total Helmet,Receive Year,Delivery Year
SUOMY,ECE,ITALY,2016-03-04,2016-03-05,1,STRIKE EAGLE,no,0,3,0,6,8,6,1,0,0,0,0,0,0,24,2016,2016
SUOMY,ECE,ITALY,2016-03-04,2016-03-05,1,STRIKE EAGLE,no,0,2,0,5,11,5,1,0,0,0,0,0,0,24,2016,2016
SUOMY,ECE,ITALY,2016-04-06,2016-04-29,23,MR JUMP,no,0,0,0,0,20,4,0,0,0,0,0,0,0,24,2016,2016
SUOMY,ECE,ITALY,2016-04-06,2016-04-29,23,MR JUMP,no,0,1,0,7,10,6,0,0,0,0,0,0,0,24,2016,2016
SUOMY,ECE,ITALY,2016-04-06,2016-04-29,23,MR JUMP,no,0,0,0,8,8,8,0,0,0,0,0,0,0,24,2016,2016
SUOMY,ECE,ITALY,2016-04-06,2016-04-15,9,SR SPORT,no,0,4,0,6,14,0,0,0,0,0,0,0,0,24,2016,2016
SUOMY,ECE,ITALY,2016-05-16,2016-05-31,15,FALCON,no,0,0,0,0,10,9,5,0,0,0,0,0,0,24,2016,2016
SUOMY,ECE,ITALY,2016-06-02,2016-06-20,18,KYT VENOM,no,0,2,0,4,6,7,3,2,0,0,0,0,0,24,2016,2016
SUOMY,ECE,ITALY,2016-06-02,2016-06-27,25,HELLO,no,0,8,0,4,7,2,3,0,0,0,0,0,0,24,2016,2016
SUOMY,ECE,ITALY,2016-07-15,2016-07-29,14,HELLO,no,0,2,0,9,5,0,5,3,0,0,0,0,0,24,2016,2016
SUOMY,ECE,ITALY,2016-07-15,2016-07-29,14,HELLO,no,0,16,0,0,0,0,0,8,0,0,0,0,0,24,2016,2016
SUOMY,ECE,ITALY,2016-07-15,2016-07-29,14,SR SPORT,no,0,8,0,0,16,0,0,0,0,0,0,0,0,24,2016,2016
SUOMY,ECE,ITALY,2016-07-15,2016-07-29,14,MX TOURER,no,0,5,0,8,0,0,3,8,0,0,0,0,0,24,2016,2016
SUOMY,ECE,ITALY,2016-07-26,2016-09-05,41,NFR,no,0,0,0,0,24,0,0,0,0,0,0,0,0,24,2016,2016
SUOMY,ECE,ITALY,2017-07-03,2017-07-04,1,KYT HELLCAT,no,0,0,0,6,6,4,8,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-07-03,2017-07-04,1,KYT HELLCAT,no,0,0,0,9,6,6,3,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-07-03,2017-07-04,1,KYT NFR,no,0,1,0,6,10,6,1,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-07-04,2017-07-05,1,MR JUMP,no,0,0,0,2,8,8,4,2,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-07-04,2017-07-05,1,APEX,no,0,0,0,8,12,2,2,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-07-04,2017-07-05,1,HELLO,no,0,0,0,8,4,8,4,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-07-04,2017-07-05,1,HELLO,no,0,0,0,0,8,12,2,2,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-07-04,2017-07-05,1,MX TOURER,no,0,2,0,0,12,4,4,2,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-07-04,2017-07-05,1,KYT FALCON,no,0,3,0,6,12,3,0,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-07-27,2017-07-28,1,APEX,no,0,4,0,4,8,8,0,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-07-27,2017-07-28,1,HELLO,no,0,0,0,4,12,4,4,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-07-27,2017-07-28,1,MR JUMP,no,0,0,0,4,8,8,4,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-07-27,2017-07-28,1,HELLCAT,no,0,2,0,2,2,9,9,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-07-27,2017-07-28,1,STRIKE EAGLE,no,0,3,0,3,12,6,0,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,APEX,no,0,4,0,8,10,2,0,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,HELLO,no,0,0,0,2,10,8,2,2,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,MR JUMP,no,0,0,0,4,12,8,0,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,RUMBLE,no,0,3,0,9,4,4,4,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,RUMBLE,no,0,3,0,9,4,4,4,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,SPEED STARS,no,0,2,0,10,8,2,2,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,SPEED STARS,no,0,2,0,10,8,2,2,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,SPEED STARS,no,0,4,0,12,4,0,4,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,KYT CONVAIR,no,0,0,0,8,8,8,0,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,CROSS OVER,no,0,0,0,6,12,6,0,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,CROSS OVER,no,0,1,0,8,8,5,2,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,FALCON,no,0,2,0,8,4,4,4,2,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,FALCON,no,0,2,0,8,2,6,4,2,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,HELLCAT,no,0,4,0,12,0,2,6,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,HELLCAT,no,0,4,0,12,0,2,6,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,NFR,no,0,3,0,6,9,3,2,1,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,STRIKE EAGLE,no,0,3,0,6,6,6,2,1,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,STRIKE EAGLE,no,0,3,0,9,6,4,2,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,STRIKE EAGLE,no,0,2,0,5,10,5,2,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,STRIKE EAGLE,no,0,2,0,8,8,4,2,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,STRIKE EAGLE,no,0,2,0,8,8,4,2,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,STRIKE EAGLE,no,0,2,0,8,8,4,2,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,STRIKE EAGLE,no,0,2,0,8,8,4,2,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,STRIKE EAGLE,no,0,2,0,8,8,4,2,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-18,2017-09-19,1,MR JUMP,no,0,0,0,4,6,10,4,0,0,0,0,0,0,24,2017,2017
SUOMY,ECE,ITALY,2017-09-18,2017-09-19,1,CROSS OVER,no,0,4,0,5,5,7,2,1,0,0,0,0,0,24,2017,2017
SUOMY,DOT,USA,2016-05-19,2016-06-01,13,ALPHA,no,0,0,0,3,6,10,3,1,0,0,0,0,0,23,2016,2016
SUOMY,DOT,USA,2016-01-13,2016-02-02,20,SR SPORT,no,0,0,0,3,8,7,3,1,0,0,0,0,0,22,2016,2016
SUOMY,DOT,USA,2016-01-13,2016-02-02,20,HELLO,no,0,1,0,2,6,8,4,1,0,0,0,0,0,22,2016,2016
SUOMY,ECE,ITALY,2016-01-27,2016-01-28,1,KYT VENOM,no,0,4,0,0,0,0,11,6,0,0,0,0,0,21,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13,SR SPORT,no,0,1,0,3,7,6,1,3,0,0,0,0,0,21,2016,2016
SUOMY,DOT,USA,2017-07-26,2017-07-27,1,MX JUMP,no,0,0,0,1,3,11,5,1,0,0,0,0,0,21,2017,2017
SUOMY,ECE,KOREA,2016-01-11,2016-01-12,1,HELLO,no,0,0,0,3,8,4,5,0,0,0,0,0,0,20,2016,2016
SUOMY,ECE,ITALY,2016-02-09,2016-02-10,1,KIT VENOM,no,0,0,0,0,0,0,0,20,0,0,0,0,0,20,2016,2016
SUOMY,ECE,ITALY,2016-03-04,2016-03-05,1,KIT MR JUMP,no,0,0,0,20,0,0,0,0,0,0,0,0,0,20,2016,2016
SUOMY,ECE,ITALY,2016-03-04,2016-03-05,1,KIT MR JUMP,no,0,0,0,20,0,0,0,0,0,0,0,0,0,20,2016,2016
SUOMY,ECE,ITALY,2016-03-04,2016-03-05,1,KIT RUMBLE,no,0,20,0,0,0,0,0,0,0,0,0,0,0,20,2016,2016
SUOMY,ECE,ITALY,2016-03-04,2016-03-05,1,KIT RUMBLE,no,0,20,0,0,0,0,0,0,0,0,0,0,0,20,2016,2016
SUOMY,ECE,ITALY,2016-03-04,2016-03-05,1,KIT VENOM,no,0,10,0,0,0,0,10,0,0,0,0,0,0,20,2016,2016
SUOMY,ECE,ITALY,2016-04-06,2016-04-15,9,KIT CITY TOUR,no,0,0,0,0,10,0,0,0,10,0,0,0,0,20,2016,2016
SUOMY,ECE,ITALY,2016-06-30,2016-07-01,1,SR SPORT,no,0,0,0,5,0,10,5,0,0,0,0,0,0,20,2016,2016
SUOMY,ECE,ITALY,2016-07-26,2016-09-05,41,VECTOR,no,0,0,0,0,20,0,0,0,0,0,0,0,0,20,2016,2016
SUOMY,ECE,ITALY,2017-07-27,2017-07-28,1,APEX,no,0,2,0,6,4,4,4,0,0,0,0,0,0,20,2017,2017
SUOMY,ECE,ITALY,2017-09-18,2017-09-19,1,MR JUMP,no,0,2,0,6,0,8,4,0,0,0,0,0,0,20,2017,2017
SUOMY,ECE,ITALY,2017-09-18,2017-09-19,1,RUMBLE,no,0,0,0,4,8,8,0,0,0,0,0,0,0,20,2017,2017
SUOMY,ECE,ITALY,2016-02-17,2016-02-18,1,SR SPORT,no,0,0,0,1,5,10,3,0,0,0,0,0,0,19,2016,2016
SUOMY,ECE,ITALY,2016-02-17,2016-02-18,1,MR JUMP,no,0,2,0,3,13,1,0,0,0,0,0,0,0,19,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13,APEX,no,0,1,0,2,5,8,3,0,0,0,0,0,0,19,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13,HELLO,no,0,1,0,1,7,2,7,1,0,0,0,0,0,19,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13,SR SPORT,no,0,0,0,3,8,5,3,0,0,0,0,0,0,19,2016,2016
SUOMY,DOT,USA,2016-01-13,2016-02-02,20,SR SPORT,no,0,0,0,1,6,6,4,1,0,0,0,0,0,18,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13,HELLO,no,0,1,0,0,7,3,5,2,0,0,0,0,0,18,2016,2016
SUOMY,ECE,ITALY,2016-07-15,2016-07-29,14,STRIKE EAGLE,no,0,0,0,0,0,6,6,6,0,0,0,0,0,18,2016,2016
SUOMY,ECE,ITALY,2016-07-15,2016-07-29,14,STRIKE EAGLE,no,0,0,0,0,0,6,6,6,0,0,0,0,0,18,2016,2016
SUOMY,ECE,ITALY,2016-07-26,2016-09-05,41,SR SPORT,no,0,0,0,0,18,0,0,0,0,0,0,0,0,18,2016,2016
SUOMY,ECE,ITALY,2016-07-26,2016-09-05,41,K RACING KR 1,no,0,0,0,0,18,0,0,0,0,0,0,0,0,18,2016,2016
SUOMY,ECE,ITALY,2016-07-26,2016-09-05,41,K RACING KR 1,no,0,0,0,0,18,0,0,0,0,0,0,0,0,18,2016,2016
SUOMY,ECE,ITALY,2016-07-26,2016-09-05,41,HELLCAT,no,0,0,0,0,18,0,0,0,0,0,0,0,0,18,2016,2016
SUOMY,ECE,ITALY,2016-07-26,2016-09-05,41,HELLCAT,no,0,0,0,0,18,0,0,0,0,0,0,0,0,18,2016,2016
SUOMY,ECE,ITALY,2017-07-03,2017-07-04,1,KYT HELLCAT,no,0,0,0,0,6,6,6,0,0,0,0,0,0,18,2017,2017
SUOMY,ECE,ITALY,2017-07-04,2017-07-05,1,KYT CROSS OVER,no,0,0,0,12,6,0,0,0,0,0,0,0,0,18,2017,2017
SUOMY,ECE,ITALY,2017-07-04,2017-07-05,1,KYT STRIKE EAGLE,no,0,0,0,3,9,6,0,0,0,0,0,0,0,18,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1,HELLO,no,0,0,0,3,6,5,3,1,0,0,0,0,0,18,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1,MX JUMP,no,0,0,0,1,8,5,3,1,0,0,0,0,0,18,2017,2017
SUOMY,ECE,ITALY,2017-07-26,2017-07-27,1,MR JUMP,no,0,0,0,0,12,6,0,0,0,0,0,0,0,18,2017,2017
SUOMY,ECE,ITALY,2017-07-26,2017-07-27,1,MR JUMP,no,0,0,0,0,12,6,0,0,0,0,0,0,0,18,2017,2017
SUOMY,ECE,ITALY,2017-07-26,2017-07-27,1,MX TOURER,no,0,0,0,0,12,6,0,0,0,0,0,0,0,18,2017,2017
SUOMY,ECE,ITALY,2017-07-26,2017-07-27,1,MX TOURER,no,0,0,0,0,12,6,0,0,0,0,0,0,0,18,2017,2017
SUOMY,ECE,ITALY,2017-07-26,2017-07-27,1,RUMBLE,no,0,0,0,0,12,6,0,0,0,0,0,0,0,18,2017,2017
SUOMY,ECE,ITALY,2017-07-26,2017-07-27,1,RUMBLE,no,0,0,0,0,12,6,0,0,0,0,0,0,0,18,2017,2017
SUOMY,ECE,ITALY,2017-07-26,2017-07-27,1,SPEED STARS,no,0,0,0,0,12,6,0,0,0,0,0,0,0,18,2017,2017
SUOMY,ECE,ITALY,2017-07-26,2017-07-27,1,SPEED STARS,no,0,0,0,0,12,6,0,0,0,0,0,0,0,18,2017,2017
SUOMY,ECE,ITALY,2017-07-26,2017-07-27,1,FALCON,no,0,0,0,0,12,6,0,0,0,0,0,0,0,18,2017,2017
SUOMY,ECE,ITALY,2017-07-26,2017-07-27,1,FALCON,no,0,0,0,0,12,6,0,0,0,0,0,0,0,18,2017,2017
SUOMY,ECE,ITALY,2017-07-26,2017-07-27,1,NFR,no,0,0,0,0,12,6,0,0,0,0,0,0,0,18,2017,2017
SUOMY,ECE,ITALY,2017-07-26,2017-07-27,1,NFR,no,0,0,0,0,12,6,0,0,0,0,0,0,0,18,2017,2017
SUOMY,ECE,ITALY,2017-07-26,2017-07-27,1,STRIKE EAGLE,no,0,0,0,0,12,6,0,0,0,0,0,0,0,18,2017,2017
SUOMY,ECE,ITALY,2017-07-26,2017-07-27,1,STRIKE EAGLE,no,0,0,0,0,12,6,0,0,0,0,0,0,0,18,2017,2017
SUOMY,ECE,ITALY,2017-07-27,2017-07-28,1,COUGAR,no,0,0,0,6,6,0,6,0,0,0,0,0,0,18,2017,2017
SUOMY,ECE,ITALY,2017-07-27,2017-07-28,1,CROSS OVER,no,0,0,0,3,9,6,0,0,0,0,0,0,0,18,2017,2017
SUOMY,ECE,ITALY,2017-07-27,2017-07-28,1,HELLCAT,no,0,0,0,3,9,3,3,0,0,0,0,0,0,18,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,ROKK,no,0,3,0,6,9,0,0,0,0,0,0,0,0,18,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,SR SPORT,no,0,2,0,2,8,2,2,2,0,0,0,0,0,18,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,SR SPORT,no,0,0,0,8,2,6,2,0,0,0,0,0,0,18,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,HELLCAT,no,0,2,0,4,6,2,4,0,0,0,0,0,0,18,2017,2017
SUOMY,DOT,USA,2016-01-13,2016-02-02,20,HELLO,no,0,1,0,1,6,6,3,0,0,0,0,0,0,17,2016,2016
SUOMY,DOT,USA,2016-01-13,2016-02-02,20,MX JUMP,no,0,1,0,2,5,4,4,1,0,0,0,0,0,17,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13,APEX,no,0,1,0,0,9,4,3,0,0,0,0,0,0,17,2016,2016
SUOMY,DOT,USA,2017-07-26,2017-07-27,1,SR SPORT,no,0,3,0,3,4,4,3,0,0,0,0,0,0,17,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1,ALPHA,no,0,1,0,0,6,6,3,1,0,0,0,0,0,17,2017,2017
SUOMY,DOT,USA,2016-01-13,2016-02-02,20,HELLO,no,0,0,0,2,5,5,3,1,0,0,0,0,0,16,2016,2016
SUOMY,ECE,ITALY,2016-01-27,2016-01-28,1,MR JUMP,no,0,0,0,16,0,0,0,0,0,0,0,0,0,16,2016,2016
SUOMY,ECE,ITALY,2016-01-27,2016-01-28,1,RUMBLE,no,0,0,0,4,8,4,0,0,0,0,0,0,0,16,2016,2016
SUOMY,ECE,ITALY,2016-01-27,2016-01-28,1,RUMBLE,no,0,2,0,4,8,0,2,0,0,0,0,0,0,16,2016,2016
SUOMY,ECE,ITALY,2016-02-09,2016-02-10,1,SR SPORT,no,0,1,0,3,4,5,2,1,0,0,0,0,0,16,2016,2016
SUOMY,ECE,ITALY,2016-02-09,2016-02-10,1,SR SPORT,no,0,10,0,6,0,0,0,0,0,0,0,0,0,16,2016,2016
SUOMY,ECE,ITALY,2016-02-09,2016-02-10,1,ALPHA,no,0,0,0,0,0,14,0,2,0,0,0,0,0,16,2016,2016
SUOMY,ECE,ITALY,2016-03-04,2016-03-05,1,MX TOURER,no,0,0,0,0,0,4,4,8,0,0,0,0,0,16,2016,2016
SUOMY,ECE,ITALY,2016-03-04,2016-03-05,1,MR JUMP,no,0,0,0,0,0,4,10,2,0,0,0,0,0,16,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13,HELLO,no,0,1,0,4,3,4,2,2,0,0,0,0,0,16,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13,MX TOURER,no,0,0,0,1,7,3,4,1,0,0,0,0,0,16,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13,SR SPORT,no,0,1,0,3,6,4,1,1,0,0,0,0,0,16,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13,SR SPORT,no,0,1,0,1,6,4,3,1,0,0,0,0,0,16,2016,2016
SUOMY,DOT,USA,2016-05-19,2016-06-01,13,SR SPORT,no,0,1,0,0,3,5,5,2,0,0,0,0,0,16,2016,2016
SUOMY,ECE,ITALY,2016-07-15,2016-07-29,14,APEX,no,0,4,0,9,3,0,0,0,0,0,0,0,0,16,2016,2016
SUOMY,ECE,ITALY,2016-07-15,2016-07-29,14,APEX,no,0,8,0,0,0,0,0,4,4,0,0,0,0,16,2016,2016
SUOMY,ECE,ITALY,2016-07-15,2016-07-29,14,HELLO,no,0,8,0,0,0,0,0,8,0,0,0,0,0,16,2016,2016
SUOMY,ECE,ITALY,2016-07-15,2016-07-29,14,SR SPORT,no,0,10,0,6,0,0,0,0,0,0,0,0,0,16,2016,2016
SUOMY,ECE,ITALY,2016-07-15,2016-07-29,14,MR JUMP,no,0,8,0,0,0,0,8,0,0,0,0,0,0,16,2016,2016
SUOMY,ECE,ITALY,2016-07-15,2016-07-29,14,MR JUMP,no,0,0,0,8,0,0,0,8,0,0,0,0,0,16,2016,2016
SUOMY,ECE,ITALY,2016-07-15,2016-07-29,14,MR JUMP,no,0,0,0,0,0,0,0,16,0,0,0,0,0,16,2016,2016
SUOMY,ECE,ITALY,2016-07-26,2016-09-05,41,APEX,no,0,0,0,0,16,0,0,0,0,0,0,0,0,16,2016,2016
SUOMY,ECE,ITALY,2016-07-26,2016-09-05,41,SR SPORT,no,0,0,0,0,16,0,0,0,0,0,0,0,0,16,2016,2016
SUOMY,ECE,ITALY,2016-07-26,2016-09-05,41,ALPHA,no,0,0,0,0,16,0,0,0,0,0,0,0,0,16,2016,2016
SUOMY,ECE,ITALY,2016-07-26,2016-09-05,41,STRIKE EAGLE,no,0,0,0,0,16,0,0,0,0,0,0,0,0,16,2016,2016
SUOMY,ECE,ITALY,2016-07-26,2016-09-05,41,STRIKE EAGLE,no,0,0,0,0,16,0,0,0,0,0,0,0,0,16,2016,2016
SUOMY,ECE,ITALY,2017-07-03,2017-07-04,1,APEX,no,0,0,0,16,0,0,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-07-03,2017-07-04,1,MR JUMP,no,0,0,0,0,8,8,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-07-03,2017-07-04,1,KYT CONVAIR,no,0,0,0,8,0,0,8,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-07-03,2017-07-04,1,KYT HELLCAT,no,0,2,0,3,6,5,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-07-04,2017-07-05,1,MR JUMP,no,0,0,0,0,12,4,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-07-04,2017-07-05,1,APEX,no,0,0,0,2,8,4,2,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-07-04,2017-07-05,1,APEX,no,0,0,0,4,8,4,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-07-04,2017-07-05,1,HELLO,no,0,0,0,4,8,2,2,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-07-04,2017-07-05,1,MX TOURER,no,0,1,0,0,6,6,3,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-07-04,2017-07-05,1,MX TOURER,no,0,3,0,4,3,2,4,0,0,0,0,0,0,16,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1,MX JUMP,no,0,1,0,0,5,5,3,2,0,0,0,0,0,16,2017,2017
SUOMY,DOT,USA,2017-07-26,2017-07-27,1,MX JUMP,no,0,0,0,0,7,4,5,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-07-27,2017-07-28,1,APEX,no,0,0,0,4,8,0,4,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-07-27,2017-07-28,1,APEX,no,0,2,0,2,4,8,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-07-27,2017-07-28,1,SR SPORT,no,0,0,0,4,8,0,4,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,APEX,no,0,0,0,0,16,0,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,APEX,no,0,0,0,4,6,6,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,APEX,no,0,0,0,8,8,0,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,MR JUMP,no,0,0,0,0,16,0,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,MR JUMP,no,0,2,0,2,0,8,4,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,MR JUMP,no,0,0,0,4,8,4,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,MR JUMP,no,0,2,0,2,8,4,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,MR JUMP,no,0,0,0,6,6,4,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,SR SPORT,no,0,2,0,4,10,0,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,KYT CONVAIR,no,0,2,0,4,4,4,0,2,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,FALCON,no,0,0,0,5,5,6,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-15,2017-09-16,1,FALCON,no,0,1,0,3,6,3,3,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-18,2017-09-19,1,ALPHA,no,0,0,0,0,16,0,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-18,2017-09-19,1,ALPHA,no,0,0,0,16,0,0,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-18,2017-09-19,1,ALPHA,no,0,0,0,0,16,0,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-18,2017-09-19,1,ALPHA,no,0,0,0,5,6,5,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-18,2017-09-19,1,ALPHA,no,0,0,0,5,6,5,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-18,2017-09-19,1,ALPHA,no,0,0,0,5,6,5,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-18,2017-09-19,1,MR JUMP,no,0,0,0,0,8,8,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-18,2017-09-19,1,RUMBLE,no,0,0,0,0,16,0,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-18,2017-09-19,1,RUMBLE,no,0,0,0,5,6,5,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-18,2017-09-19,1,RUMBLE,no,0,0,0,5,6,5,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-18,2017-09-19,1,STRIKE EAGLE,no,0,0,0,5,6,5,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-18,2017-09-19,1,STRIKE EAGLE,no,0,0,0,5,6,5,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-18,2017-09-19,1,STRIKE EAGLE,no,0,0,0,5,6,5,0,0,0,0,0,0,0,16,2017,2017
SUOMY,ECE,ITALY,2017-09-18,2017-09-19,1,STRIKE EAGLE,no,0,0,0,5,6,5,0,0,0,0,0,0,0,16,2017,2017
SUOMY,DOT,USA,2016-01-13,2016-02-02,20,SR SPORT,no,0,0,0,1,6,5,2,1,0,0,0,0,0,15,2016,2016
SUOMY,DOT,USA,2016-01-13,2016-02-02,20,MX JUMP,no,0,0,0,0,0,7,6,2,0,0,0,0,0,15,2016,2016
